index,Reference,Owner,NIF/CIF,Registered office,City,Province,Postal Code,Concession opening,Concession termination,Municipality,Frequency,Frequency GHZ,Frequency GHZ rounded,Last opened concession,Number of concession,# of concession in municipality,# of owner in municipality,Population,population,Coordinates,Longitude,Latitude
1089,S S -2100280,ORANGE,A82009812,"PASEO PASEO DEL CLUB DEPORTIVO, 1.",MADRID,MADRID,28223,06/07/2021,31/12/2026,Vega de Pas,75500.0,75.5,76.0,31/05/2017,2271,12,1,small village,0,"43.14908489809986, -3.7652052573671484", -3.7652052573671484,43.14908489809986
1089,S S -2100280,ORANGE,A82009812,"PASEO PASEO DEL CLUB DEPORTIVO, 1.",MADRID,MADRID,28223,06/07/2021,31/12/2026,Vega de Pas,75750.0,75.75,76.0,31/05/2017,2271,12,1,small village,0,"43.14908489809986, -3.7652052573671484", -3.7652052573671484,43.14908489809986
1089,S S -2100280,ORANGE,A82009812,"PASEO PASEO DEL CLUB DEPORTIVO, 1.",MADRID,MADRID,28223,06/07/2021,31/12/2026,Vega de Pas,85500.0,85.5,86.0,31/05/2017,2271,12,1,small village,0,"43.14908489809986, -3.7652052573671484", -3.7652052573671484,43.14908489809986
1089,S S -2100280,ORANGE,A82009812,"PASEO PASEO DEL CLUB DEPORTIVO, 1.",MADRID,MADRID,28223,06/07/2021,31/12/2026,Vega de Pas,85750.0,85.75,86.0,31/05/2017,2271,12,1,small village,0,"43.14908489809986, -3.7652052573671484", -3.7652052573671484,43.14908489809986
1090,BIZZ-0500014,ITELAZPI,A95282216,"CALLE TEKNOLOGI ELKARTEGIA, EDIF 101.",ZAMUDIO,BIZKAIA,48170,08/03/2006,31/12/2026,Fuenmayor,14599.0,14.599,15.0,31/10/2007,407,1,1,small village,0,"42.46551306713423, -2.5755436211566276", -2.5755436211566276,42.46551306713423
1091,DGZZ-8962101,RETEVISION,A62275680,"VIA AV DEL PARQUE LOGISTICO, 12-20",BARCELONA,BARCELONA,8040,29/04/2005,31/12/2025,Castroviejo,6004.5,6.0045,6.0,31/10/2012,2296,12,3,small village,0,"42.32222160988281, -2.6538710931569973", -2.6538710931569973,42.32222160988281
1092,DGZZ-9200205,RETEVISION,A62275680,"VIA AV DEL PARQUE LOGISTICO, 12-20",BARCELONA,BARCELONA,8040,08/06/2001,31/12/2026,Castroviejo,5945.2,5.9452,6.0,31/10/2012,2296,12,3,small village,0,"42.32222160988281, -2.6538710931569973", -2.6538710931569973,42.32222160988281
1093,LOLO-0700123,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2008,31/12/2023,Arnedillo,14508.0,14.508,15.0,27/09/2016,27,1,1,small village,0,"42.21627440513191, -2.2383152496721292", -2.2383152496721292,42.21627440513191
1093,LOLO-0700123,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2008,31/12/2023,Arnedo,12765.0,12.765,13.0,27/09/2016,27,7,2,small city,15015,"42.216627105788255, -2.0951625225885984", -2.0951625225885984,42.216627105788255
1093,LOLO-0700123,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2008,31/12/2023,Arnedo,14928.0,14.928,15.0,27/09/2016,27,7,2,small city,15015,"42.216627105788255, -2.0951625225885984", -2.0951625225885984,42.216627105788255
1093,LOLO-0700123,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2008,31/12/2023,Autol,13031.0,13.031,13.0,27/09/2016,27,12,3,small village,0,"42.19660736260706, -1.9850386276185", -1.9850386276185,42.19660736260706
1093,LOLO-0700123,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2008,31/12/2023,Autol,14515.0,14.515,15.0,27/09/2016,27,12,3,small village,0,"42.19660736260706, -1.9850386276185", -1.9850386276185,42.19660736260706
1093,LOLO-0700123,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2008,31/12/2023,Castroviejo,14935.0,14.935,15.0,27/09/2016,27,12,3,small village,0,"42.32222160988281, -2.6538710931569973", -2.6538710931569973,42.32222160988281
1093,LOLO-0700123,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2008,31/12/2023,Cervera del Río Alhama,14935.0,14.935,15.0,27/09/2016,27,1,1,small village,0,"42.01794640744933, -1.9433406602666268", -1.9433406602666268,42.01794640744933
1093,LOLO-0700123,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2008,31/12/2023,Cidamón,14522.0,14.522,15.0,27/09/2016,27,1,1,small village,0,"42.48198789549383, -2.861669250414064", -2.861669250414064,42.48198789549383
1093,LOLO-0700123,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2008,31/12/2023,Hormilleja,14515.0,14.515,15.0,27/09/2016,27,1,1,small village,0,"42.46286968671918, -2.734842380466978", -2.734842380466978,42.46286968671918
1093,LOLO-0700123,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2008,31/12/2023,Laguna de Cameros,14935.0,14.935,15.0,27/09/2016,27,1,1,small village,0,"42.157991791239034, -2.547225574018942", -2.547225574018942,42.157991791239034
1093,LOLO-0700123,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2008,31/12/2023,Ventrosa,14529.0,14.529,15.0,27/09/2016,27,2,2,small village,0,"42.16936755986678, -2.8397780129161214", -2.8397780129161214,42.16936755986678
1093,LOLO-0700123,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2008,31/12/2023,Viguera,14508.0,14.508,15.0,27/09/2016,27,3,2,small village,0,"42.297489230331536, -2.5325492555125404", -2.5325492555125404,42.297489230331536
1093,LOLO-0700123,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2008,31/12/2023,Viguera,14515.0,14.515,15.0,27/09/2016,27,3,2,small village,0,"42.297489230331536, -2.5325492555125404", -2.5325492555125404,42.297489230331536
1093,LOLO-0700123,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2008,31/12/2023,Villoslada de Cameros,14928.0,14.928,15.0,27/09/2016,27,1,1,small village,0,"42.067821897277376, -2.691883563735086", -2.691883563735086,42.067821897277376
1094,LOLO-0800044,TRIUNFO TELECOMUNICACIONES,B26314443,"CL ANTONIO MACHADO, 5",ARNEDO,RIOJA (LA),26580,03/10/2008,31/12/2023,Alfaro,18820.0,18.82,19.0,27/09/2016,27,13,5,village,9611,"42.163619001849256, -1.8310680408758542", -1.8310680408758542,42.163619001849256
1094,LOLO-0800044,TRIUNFO TELECOMUNICACIONES,B26314443,"CL ANTONIO MACHADO, 5",ARNEDO,RIOJA (LA),26580,03/10/2008,31/12/2023,Arnedo,17810.0,17.81,18.0,27/09/2016,27,7,2,small city,15015,"42.216627105788255, -2.0951625225885984", -2.0951625225885984,42.216627105788255
1095,LOLO-0800156,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,31/03/2009,31/12/2024,Ábalos,5974.85,5.97485,6.0,31/10/2012,2296,5,2,small village,0,"42.566718735990136, -2.7036348154777996", -2.7036348154777996,42.566718735990136
1095,LOLO-0800156,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,31/03/2009,31/12/2024,Autol,6226.89,6.22689,6.0,31/10/2012,2296,12,3,small village,0,"42.19660736260706, -1.9850386276185", -1.9850386276185,42.19660736260706
1095,LOLO-0800156,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,31/03/2009,31/12/2024,Autol,6286.19,6.2861899999999995,6.0,31/10/2012,2296,12,3,small village,0,"42.19660736260706, -1.9850386276185", -1.9850386276185,42.19660736260706
1095,LOLO-0800156,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,31/03/2009,31/12/2024,Autol,6345.49,6.34549,6.0,31/10/2012,2296,12,3,small village,0,"42.19660736260706, -1.9850386276185", -1.9850386276185,42.19660736260706
1095,LOLO-0800156,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,31/03/2009,31/12/2024,Autol,6375.14,6.37514,6.0,31/10/2012,2296,12,3,small village,0,"42.19660736260706, -1.9850386276185", -1.9850386276185,42.19660736260706
1095,LOLO-0800156,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,31/03/2009,31/12/2024,Autol,6404.79,6.40479,6.0,31/10/2012,2296,12,3,small village,0,"42.19660736260706, -1.9850386276185", -1.9850386276185,42.19660736260706
1095,LOLO-0800156,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,31/03/2009,31/12/2024,Ezcaray,6226.89,6.22689,6.0,31/10/2012,2296,3,1,small village,0,"42.25994406713873, -3.0243330744804875", -3.0243330744804875,42.25994406713873
1095,LOLO-0800156,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,31/03/2009,31/12/2024,Santa Coloma,5974.85,5.97485,6.0,31/10/2012,2296,14,2,small village,0,"42.35863614809114, -2.6366804836280777", -2.6366804836280777,42.35863614809114
1095,LOLO-0800156,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,31/03/2009,31/12/2024,Santa Coloma,6034.15,6.0341499999999995,6.0,31/10/2012,2296,14,2,small village,0,"42.35863614809114, -2.6366804836280777", -2.6366804836280777,42.35863614809114
1095,LOLO-0800156,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,31/03/2009,31/12/2024,Santa Coloma,6093.45,6.09345,6.0,31/10/2012,2296,14,2,small village,0,"42.35863614809114, -2.6366804836280777", -2.6366804836280777,42.35863614809114
1095,LOLO-0800156,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,31/03/2009,31/12/2024,Santa Coloma,6123.1,6.1231,6.0,31/10/2012,2296,14,2,small village,0,"42.35863614809114, -2.6366804836280777", -2.6366804836280777,42.35863614809114
1095,LOLO-0800156,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,31/03/2009,31/12/2024,Santa Coloma,6152.75,6.15275,6.0,31/10/2012,2296,14,2,small village,0,"42.35863614809114, -2.6366804836280777", -2.6366804836280777,42.35863614809114
1096,LOLO-1000038,RETEVISION,A62275680,"VIA AV DEL PARQUE LOGISTICO, 12-20",BARCELONA,BARCELONA,8040,27/09/2010,31/12/2025,Santa Coloma,1447.5,1.4475,1.0,31/10/2012,2296,14,2,small village,0,"42.35863614809114, -2.6366804836280777", -2.6366804836280777,42.35863614809114
1097,LOLO-1100209,RETEVISION,A62275680,"VIA AV DEL PARQUE LOGISTICO, 12-20",BARCELONA,BARCELONA,8040,21/10/2011,31/12/2026,Ezcaray,22190.0,22.19,22.0,31/10/2012,2296,3,1,small village,0,"42.25994406713873, -3.0243330744804875", -3.0243330744804875,42.25994406713873
1097,LOLO-1100209,RETEVISION,A62275680,"VIA AV DEL PARQUE LOGISTICO, 12-20",BARCELONA,BARCELONA,8040,21/10/2011,31/12/2026,Ezcaray,23198.0,23.198,23.0,31/10/2012,2296,3,1,small village,0,"42.25994406713873, -3.0243330744804875", -3.0243330744804875,42.25994406713873
1098,LOLO-1200022,RETEVISION,A62275680,"CALLE JUAN ESPLAND\xc3\x8dU, 11.",MADRID,MADRID,28007,09/05/2012,31/12/2027,Castroviejo,6935.0,6.935,7.0,31/10/2012,2296,12,3,small village,0,"42.32222160988281, -2.6538710931569973", -2.6538710931569973,42.32222160988281
1098,LOLO-1200022,RETEVISION,A62275680,"CALLE JUAN ESPLAND\xc3\x8dU, 11.",MADRID,MADRID,28007,09/05/2012,31/12/2027,Logroño,6595.0,6.595,7.0,31/10/2012,2296,31,4,medium city,197000,"42.46383742597403, -2.454317258574737", -2.454317258574737,42.46383742597403
1099,LOLO-1200473,XFERA MOVILES,A82528548,"AVDA BRUSELAS, 38.",ALCOBENDAS,MADRID,28108,05/10/2012,31/12/2027,Logroño,28192.5,28.1925,28.0,31/10/2012,1127,31,4,medium city,197000,"42.46383742597403, -2.454317258574737", -2.454317258574737,42.46383742597403
1099,LOLO-1200473,XFERA MOVILES,A82528548,"AVDA BRUSELAS, 38.",ALCOBENDAS,MADRID,28108,05/10/2012,31/12/2027,Logroño,29200.5,29.2005,29.0,31/10/2012,1127,31,4,medium city,197000,"42.46383742597403, -2.454317258574737", -2.454317258574737,42.46383742597403
1100,LOLO-1200510,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,14/01/2013,31/12/2023,Alfaro,18645.5,18.6455,19.0,31/10/2012,2296,13,5,village,9611,"42.163619001849256, -1.8310680408758542", -1.8310680408758542,42.163619001849256
1100,LOLO-1200510,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,14/01/2013,31/12/2023,Alfaro,19562.5,19.5625,20.0,31/10/2012,2296,13,5,village,9611,"42.163619001849256, -1.8310680408758542", -1.8310680408758542,42.163619001849256
1100,LOLO-1200510,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,14/01/2013,31/12/2023,Alfaro,19655.5,19.6555,20.0,31/10/2012,2296,13,5,village,9611,"42.163619001849256, -1.8310680408758542", -1.8310680408758542,42.163619001849256
1100,LOLO-1200510,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,14/01/2013,31/12/2023,Alfaro,19676.5,19.6765,20.0,31/10/2012,2296,13,5,village,9611,"42.163619001849256, -1.8310680408758542", -1.8310680408758542,42.163619001849256
1100,LOLO-1200510,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,14/01/2013,31/12/2023,Arnedo,18552.5,18.5525,19.0,31/10/2012,2296,7,2,small city,15015,"42.216627105788255, -2.0951625225885984", -2.0951625225885984,42.216627105788255
1100,LOLO-1200510,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,14/01/2013,31/12/2023,Calahorra,18666.5,18.6665,19.0,31/10/2012,2296,2,2,small city,24531,"42.29534323677347, -1.9560627934308288", -1.9560627934308288,42.29534323677347
1100,LOLO-1200510,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,14/01/2013,31/12/2023,Castroviejo,18593.75,18.59375,19.0,31/10/2012,2296,12,3,small village,0,"42.32222160988281, -2.6538710931569973", -2.6538710931569973,42.32222160988281
1100,LOLO-1200510,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,14/01/2013,31/12/2023,Viguera,19603.75,19.60375,20.0,31/10/2012,2296,3,2,small village,0,"42.297489230331536, -2.5325492555125404", -2.5325492555125404,42.297489230331536
1101,LOLO-1300026,XFERA MOVILES,A82528548,"AVDA BRUSELAS, 38.",ALCOBENDAS,MADRID,28108,03/05/2013,31/12/2023,Logroño,18902.5,18.9025,19.0,31/10/2012,1127,31,4,medium city,197000,"42.46383742597403, -2.454317258574737", -2.454317258574737,42.46383742597403
1101,LOLO-1300026,XFERA MOVILES,A82528548,"AVDA BRUSELAS, 38.",ALCOBENDAS,MADRID,28108,03/05/2013,31/12/2023,Ocón,17892.5,17.8925,18.0,31/10/2012,1127,1,1,small village,0,"42.3024214019535, -2.207880527154812", -2.207880527154812,42.3024214019535
1102,LOLO-1300058,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,24/01/2014,31/12/2024,Alfaro,12933.0,12.933,13.0,31/10/2012,2296,13,5,village,9611,"42.163619001849256, -1.8310680408758542", -1.8310680408758542,42.163619001849256
1102,LOLO-1300058,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,24/01/2014,31/12/2024,Alfaro,12961.0,12.961,13.0,31/10/2012,2296,13,5,village,9611,"42.163619001849256, -1.8310680408758542", -1.8310680408758542,42.163619001849256
1102,LOLO-1300058,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,24/01/2014,31/12/2024,Alfaro,13199.0,13.199,13.0,31/10/2012,2296,13,5,village,9611,"42.163619001849256, -1.8310680408758542", -1.8310680408758542,42.163619001849256
1102,LOLO-1300058,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,24/01/2014,31/12/2024,Alfaro,13227.0,13.227,13.0,31/10/2012,2296,13,5,village,9611,"42.163619001849256, -1.8310680408758542", -1.8310680408758542,42.163619001849256
1103,LOLO-1300063,VODAFONE,A62186556,"AV AMERICA, 115",MADRID,MADRID,28042,10/02/2014,31/12/2024,Logroño,37086.0,37.086,37.0,31/07/2020,1328,31,4,medium city,197000,"42.46383742597403, -2.454317258574737", -2.454317258574737,42.46383742597403
1103,LOLO-1300063,VODAFONE,A62186556,"AV AMERICA, 115",MADRID,MADRID,28042,10/02/2014,31/12/2024,Logroño,37422.0,37.422,37.0,31/07/2020,1328,31,4,medium city,197000,"42.46383742597403, -2.454317258574737", -2.454317258574737,42.46383742597403
1103,LOLO-1300063,VODAFONE,A62186556,"AV AMERICA, 115",MADRID,MADRID,28042,10/02/2014,31/12/2024,Logroño,38094.0,38.094,38.0,31/07/2020,1328,31,4,medium city,197000,"42.46383742597403, -2.454317258574737", -2.454317258574737,42.46383742597403
1103,LOLO-1300063,VODAFONE,A62186556,"AV AMERICA, 115",MADRID,MADRID,28042,10/02/2014,31/12/2024,Logroño,38150.0,38.15,38.0,31/07/2020,1328,31,4,medium city,197000,"42.46383742597403, -2.454317258574737", -2.454317258574737,42.46383742597403
1103,LOLO-1300063,VODAFONE,A62186556,"AV AMERICA, 115",MADRID,MADRID,28042,10/02/2014,31/12/2024,Logroño,38346.0,38.346,38.0,31/07/2020,1328,31,4,medium city,197000,"42.46383742597403, -2.454317258574737", -2.454317258574737,42.46383742597403
1103,LOLO-1300063,VODAFONE,A62186556,"AV AMERICA, 115",MADRID,MADRID,28042,10/02/2014,31/12/2024,Logroño,38682.0,38.682,39.0,31/07/2020,1328,31,4,medium city,197000,"42.46383742597403, -2.454317258574737", -2.454317258574737,42.46383742597403
1103,LOLO-1300063,VODAFONE,A62186556,"AV AMERICA, 115",MADRID,MADRID,28042,10/02/2014,31/12/2024,Logroño,39354.0,39.354,39.0,31/07/2020,1328,31,4,medium city,197000,"42.46383742597403, -2.454317258574737", -2.454317258574737,42.46383742597403
1103,LOLO-1300063,VODAFONE,A62186556,"AV AMERICA, 115",MADRID,MADRID,28042,10/02/2014,31/12/2024,Logroño,39410.0,39.41,39.0,31/07/2020,1328,31,4,medium city,197000,"42.46383742597403, -2.454317258574737", -2.454317258574737,42.46383742597403
1103,LOLO-1300063,VODAFONE,A62186556,"AV AMERICA, 115",MADRID,MADRID,28042,10/02/2014,31/12/2024,Torrecilla en Cameros,38039.75,38.03975,38.0,31/07/2020,1328,2,1,small village,0,"42.25751693203658, -2.632202578125428", -2.632202578125428,42.25751693203658
1103,LOLO-1300063,VODAFONE,A62186556,"AV AMERICA, 115",MADRID,MADRID,28042,10/02/2014,31/12/2024,Torrecilla en Cameros,39299.75,39.29975,39.0,31/07/2020,1328,2,1,small village,0,"42.25751693203658, -2.632202578125428", -2.632202578125428,42.25751693203658
1104,LOLO-1500024,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,05/03/2015,31/12/2025,Castroviejo,15334.0,15.334,15.0,31/10/2012,2296,12,3,small village,0,"42.32222160988281, -2.6538710931569973", -2.6538710931569973,42.32222160988281
1104,LOLO-1500024,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,05/03/2015,31/12/2025,Cenicero,14914.0,14.914,15.0,31/10/2012,2296,3,2,small village,0,"42.474097010026064, -2.6541401516368337", -2.6541401516368337,42.474097010026064
1105,LOLO-1500077,XFERA MOVILES,A82528548,"AVDA BRUSELAS, 38.",ALCOBENDAS,MADRID,28108,07/05/2015,31/12/2025,Logroño,37128.0,37.128,37.0,31/10/2012,1127,31,4,medium city,197000,"42.46383742597403, -2.454317258574737", -2.454317258574737,42.46383742597403
1105,LOLO-1500077,XFERA MOVILES,A82528548,"AVDA BRUSELAS, 38.",ALCOBENDAS,MADRID,28108,07/05/2015,31/12/2025,Logroño,38388.0,38.388,38.0,31/10/2012,1127,31,4,medium city,197000,"42.46383742597403, -2.454317258574737", -2.454317258574737,42.46383742597403
1106,LOLO-1600003,RETEVISION,A62275680,"VIA AV DEL PARQUE LOGISTICO, 12-20",BARCELONA,BARCELONA,8040,28/01/2016,31/12/2026,Ábalos,14956.0,14.956,15.0,31/10/2012,2296,5,2,small village,0,"42.566718735990136, -2.7036348154777996", -2.7036348154777996,42.566718735990136
1106,LOLO-1600003,RETEVISION,A62275680,"VIA AV DEL PARQUE LOGISTICO, 12-20",BARCELONA,BARCELONA,8040,28/01/2016,31/12/2026,Agoncillo,14536.0,14.536,15.0,31/10/2012,2296,11,2,small village,0,"42.43268217797258, -2.2823081566742522", -2.2823081566742522,42.43268217797258
1107,LOLO-1600098,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2016,31/12/2026,Arnedo,17810.0,17.81,18.0,27/09/2016,27,7,2,small city,15015,"42.216627105788255, -2.0951625225885984", -2.0951625225885984,42.216627105788255
1107,LOLO-1600098,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2016,31/12/2026,Arnedo,17920.0,17.92,18.0,27/09/2016,27,7,2,small city,15015,"42.216627105788255, -2.0951625225885984", -2.0951625225885984,42.216627105788255
1107,LOLO-1600098,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2016,31/12/2026,Arnedo,18085.0,18.085,18.0,27/09/2016,27,7,2,small city,15015,"42.216627105788255, -2.0951625225885984", -2.0951625225885984,42.216627105788255
1107,LOLO-1600098,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2016,31/12/2026,Autol,18820.0,18.82,19.0,27/09/2016,27,12,3,small village,0,"42.19660736260706, -1.9850386276185", -1.9850386276185,42.19660736260706
1107,LOLO-1600098,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2016,31/12/2026,Autol,18930.0,18.93,19.0,27/09/2016,27,12,3,small village,0,"42.19660736260706, -1.9850386276185", -1.9850386276185,42.19660736260706
1107,LOLO-1600098,TRIUNFO TELECOMUNICACIONES,B26314443,"CALLE ANTONIO MACHADO, 5. BAJO\xc2\xba",ARNEDO,RIOJA (LA),26580,11/04/2016,31/12/2026,Quel,19095.0,19.095,19.0,27/09/2016,27,1,1,small village,0,"42.20438069866407, -2.043522958848369", -2.043522958848369,42.20438069866407
1108,LOLO-1600126,VODAFONE,A62186556,"AV AMERICA, 115",MADRID,MADRID,28042,10/05/2016,31/12/2026,Castroviejo,15330.5,15.3305,15.0,31/07/2020,1328,12,3,small village,0,"42.32222160988281, -2.6538710931569973", -2.6538710931569973,42.32222160988281
1108,LOLO-1600126,VODAFONE,A62186556,"AV AMERICA, 115",MADRID,MADRID,28042,10/05/2016,31/12/2026,Tirgo,14910.5,14.9105,15.0,31/07/2020,1328,1,1,small village,0,"42.54340393565213, -2.940677592495247", -2.940677592495247,42.54340393565213
1109,LOLO-1700105,VODAFONE,A80907397,"AV AMERICA, 115",MADRID,MADRID,28042,03/04/2017,31/12/2027,Castroviejo,14963.0,14.963,15.0,31/07/2020,1328,12,3,small village,0,"42.32222160988281, -2.6538710931569973", -2.6538710931569973,42.32222160988281
1109,LOLO-1700105,VODAFONE,A80907397,"AV AMERICA, 115",MADRID,MADRID,28042,03/04/2017,31/12/2027,Logroño,14543.0,14.543,15.0,31/07/2020,1328,31,4,medium city,197000,"42.46383742597403, -2.454317258574737", -2.454317258574737,42.46383742597403
